StaffID	CourseTitle	Place	StartDate	EndDate	CertNumber
VAE01482	Aviation Legislation - Advanced	Vietnam	24-Dec-14	26-Dec-14	waiting for Cer.
VAE01482	TRAIN THE TRAINER	Vietnam	30-May-11	1-Jun-11	No.040843
VAE01482	WHL & BRK A320 MAINTENANCE (OJT)	Germany	25-Nov-06	2-Dec-06	119284
VAE01482	Human Factors In Maintenance - Advanced	Vietnam	14-Jan-15	16-Jan-15	waiting for Cer.
VAE01482	AIR LAW - VAR	Vietnam	23-Jun-09	23-Jun-09	409/CTKT-TTĐT
VAE01482	WS SLIDE RAFT	France	23-Jun-07	30-Jun-07	1385
VAE01482	A320/321 Survival Kit & Emergency Locator Transmitter	Singapore	24-Jun-08	28-Jun-08	RBATT/08/212
VAE01482	"WS SLIDE RAFT (A320/321, B777)"	Brunei	7-Jun-09	11-Jun-09	RBATT/09/454
VAE01482	AIR LAW - VAR	Vietnam	26-Jul-07	27-Jul-07	BF2009-016
VAE01482	GOODYEAR TIRE MAINTENANCE	Vietnam	21-Apr-09	21-Apr-09	220/CTKT-TTĐT
VAE01482	Safety Management System	Vietnam	30-Aug-10	30-Aug-10	552/CTKT-TTĐT
VAE01482	Basic Training Mechanical Engingeer	Vietnam	1-Mar-04	1-Mar-05	1286/HVPKKQ
VAE01482	AIR LAW - FAR	Vietnam	30-Jul-10	30-Jul-10	516/CTKT-TTĐT
VAE01482	Human Factor-17	Vietnam	16-Apr-08	18-Apr-08	BF2009-List HF
VAE01482	BRIDGESTONE TIRE MAINTENANCE	Vietnam	7-Apr-09	8-Apr-09	159/CTKT-TTĐT
VAE01504	A/C T.R A320 (CFM56) - A (EM31)	Vietnam	14-Nov-97	19-Dec-97	EM31/9701-04
VAE01504	ENG T.R PW (B777) - III	USA	22-Sep-02	5-Dec-02	No number
VAE01504	AIR LAW - FAR	Vietnam	27-Jul-10	27-Jul-10	516/CTKT-TTĐT
VAE01504	Human Factor - 8	Vietnam	26-Mar-07	28-Mar-07	BF2009-List HF
VAE01504	AIRWORTHINESS INSPECTOR	Vietnam	21-Apr-03	23-Apr-03	No number
VAE01504	Ini - Aviation Sercurity P4	Vietnam	9-Apr-13	9-Apr-13	AS4/01504
VAE01504	TRAIN THE TRAINER	Vietnam	5-Oct-09	7-Oct-09	029864
VAE01504	A/C T.R B777 (GE) - B2	USA	22-Sep-02	5-Dec-02	No number
VAE01504	Basic Training Electrical Engingeer	Russia	1-Sep-83	1-Jan-89	005807
VAE01504	Enterprise Management	Vietnam	11-May-09	15-May-09	039/CN
VAE01504	ROCKWELLS & COLLINS L1 (B777)	Vietnam	23-Nov-09	2-Dec-09	747/CTKT-TTĐT
VAE01504	A/C T.R F70 (TAY) - B2	Vietnam	15-Sep-99	16-Dec-99	A76F70-AE/02
VAE01504	AIR LAW - JAR/EASA	Vietnam	11-Jan-99	13-Jan-99	No number
VAE01504	AIR LAW - VAR	Vietnam	26-Jul-07	27-Jul-07	BF2009-016
VAE01504	MAINTENANCE ALL SYSTEMS ON ATR72-200	France	28-Aug-95	6-Oct-95	3029
VAE01504	SMS	Vietnam	27-Apr-09	28-Apr-09	SMS/0905-17
VAE01560	Train the trainer	Vietnam	26-Aug-13	30-Aug-13	1709/13-iEIT
VAE01560	C-Class Seats Maint - B/E Aerospace (A321)	Vietnam	27-Jun-11	30-Jun-11	493/CTKT-TTĐT
VAE01560	Y-Class Seats Maint - B/E Aerospace (A321)	Vietnam	27-Jun-11	30-Jun-11	493/CTKT-TTĐT
VAE01560	Y class Seats Maintenance - Sicma (B777)	France	16-Jul-11	23-Jul-11	No Number
VAE01560	C class Seats Maintenance - Sicma (A330)	France	16-Jul-11	23-Jul-11	No Number
VAE01560	Type Training – A350 (RR Trent XWB) Cat B1 + B2 Practical Part – P2	Vietnam	25-Sep-15	8-Oct-15	
VAE01560	Ini - Aviation Sercurity P2	Vietnam	31-Oct-11	1-Nov-11	AS2/01560
VAE01560	A350 Technical Data EIS - PHASE1	Vietnam	25-Jun-15	26-Jun-15	No Number
VAE01560	A/C TR A350 (RR TRENT) - B1 + B2 (T1 + T2 + P1)	Germany	28-Feb-15	18-Apr-15	EUR15-C005351
VAE01560	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	30-Jun-15	30-Jun-15	455/CTKT-TTĐT
VAE01560	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	20-Aug-15	20-Aug-15	No Number
VAE01560	Honeywell's System On A350 (ATA 21/Cabin Pressure)	Vietnam	18-Sep-15	18-Sep-15	
VAE01560	Cockpit Seats Maint - SOGERMA (A320/321/330)	Vietnam	13-Jun-11	16-Jun-11	373/CTKT-TTĐT
VAE01560	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	11-Sep-15	11-Sep-15	No Number
VAE01560	SMS	Vietnam	27-Apr-09	28-Apr-09	SMS/0905-15
VAE01560	"INI-BASIC FAA REGULATIONS (CFR14 PART 145, 43)"	Vietnam	29-Jan-11	29-Jan-11	37/CTKT-TTĐT
VAE01560	A/C T.R A320/321 (V2500) - B1	Germany	13-Jul-04	31-Aug-04	HAM 000092
VAE01560	CABIN BASIC MAINT A330	Vietnam	9-Sep-09	22-Sep-09	A330-CAB/0901-1
VAE01560	ENG RUN UP V2500 (A321)	Vietnam	2-Sep-04	8-Sep-04	109646
VAE01560	CIDS FUNDAMENTALS	Vietnam	6-Nov-08	7-Nov-08	BF2009-203
VAE01560	Basic Training Mechanical Engingeer (Forth Couse)	Vietnam	15-Jan-02	10-May-02	040/CN-02
VAE01560	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE01560	AIR LAW - VAR	Vietnam	14-Mar-05	25-Mar-05	BF2009-226
VAE01560	Airlaw-Var-2	Vietnam	21-Mar-05	25-Mar-05	BF2009-ListTC
VAE01560	Human Factor-9	Vietnam	23-Apr-07	25-Apr-07	BF2009-List HF
VAE01560	Airlaw-Var-3	Vietnam	22-Dec-05	23-Dec-05	BF2009-ListTC
VAE01713	M17 - Propeller	Vietnam	6-Jun-14	6-Jun-14	Ref. Decision
VAE01713	M15 - Gas Turbine Engine	Vietnam	26-May-14	5-Jun-14	Ref. Decision
VAE01713	M11a - System Part	Vietnam	15-Apr-14	23-Apr-14	Ref. Decision
VAE01713	M11a - Aircraft Handling/Airframe Part	Vietnam	26-Mar-14	14-Apr-14	Ref. Decision
VAE01713	A321 (V2500) Engine Run - Up	Vietnam	21-May-13	23-May-13	353/CTKT-TTĐT
VAE01713	"Honeywell's System on A350 (ATA 21, 22, 34) - Cabin Pressure, Supplemental Cooling System, Avionics - FM and AESS"	Vietnam	3-Aug-15	3-Aug-15	
VAE01713	ENG RUN UP RR (A350)	France	1-Feb-15	7-Feb-15	EUR15-C002209
VAE01713	A350 SRM Familiarization for Damage Assessment	Vietnam	13-Jan-15	16-Jan-15	EUR15-C000831
VAE01713	ETOPS Maintenance - A350	Vietnam	24-Sep-15	25-Sep-15	
VAE01713	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	10-Oct-15	10-Oct-15	
VAE01713	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	26-Aug-15	26-Aug-15	No Number
VAE01713	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	9-Jul-15	13-Jul-15	455/CTKT-TTĐT
VAE01713	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	1-Jul-15	1-Jul-15	455/CTKT-TTĐT
VAE01713	A350 XWB Maintenance Demo	France	7-Mar-15	14-Mar-15	
VAE01713	Basic Training Mechanical Engingeer (1st in VAE)	Vietnam	10-Mar-09	10-Sep-09	AM-01/0901-25
VAE01713	BASIC MECHANICAL PRACTICE	Vietnam	29-Jul-09	18-Aug-09	177126
VAE01713	Ini - RVSM & ETOPS Jetstar Asia (RVSM & ETOPS)	Vietnam	16-Aug-12	19-Aug-12	647/CTKT-TTĐT
VAE01713	"Ini-Basic FAA regulation (CFR Part 145,43)"	Vietnam	2-Mar-11	2-Mar-11	152/CTKT-TTĐT
VAE01713	TRAIN THE TRAINER	Vietnam	31-May-10	2-Jun-10	No. 035187
VAE01713	MECHANICAL PRACTICE SKILLS	Singapore	25-Apr-10	8-May-10	S/No: S/10/034
VAE01713	HUMAN FACTOR	Vietnam	19-Jul-07	20-Jul-07	222/CN-07
VAE01713	A/C Washing User Guide	Sweden	25-Sep-08	1-Oct-08	No number
VAE01713	A/C T.R A320/321 (CFM56/V2500) - A	Vietnam	5-Oct-09	12-Nov-09	A320/321-A/0903/S/C-13
VAE01713	WS NITROGEN	Swissland	12-Jan-03	19-Jan-03	No number
VAE01713	AIR LAW - VAR	Vietnam	10-Jun-10	10-Jun-10	381/CTKT-TTĐT
VAE01713	A320/321 Structure Damage Assessment	Vietnam	12-Jun-12	12-Jun-12	464/CTKT-TTĐT
VAE01713	SUPPLEMENT TRAINING FOR CRS A320/321 FROM A TO B1(PP)	Vietnam	1-Jul-11	30-Nov-11	2112114/CTKT-ĐBCL
VAE01713	Upgrade B1-A320/321 (CFM56/V2500)	Singapore	8-May-11	25-May-11	S/No:T/11/061
VAE01713	INI-SAFETY MANAGEMENT SYSTEM	Vietnam	18-May-12	18-May-12	429/CTKT-TTĐT
VAE01713	Ini - Aviation Sercurity P2	Vietnam	6-Mar-12	7-Mar-12	AS2/01713
VAE01722	Human Factor	Vietnam	15-Sep-10	17-Sep-10	620/CTKT-TTĐT
VAE01722	 General Familiazation B777	Vietnam	1-Nov-10	10-Nov-10	B777-GE/1002/S-03
VAE01722	Int - Safety Management System	Vietnam	18-Apr-13	18-Apr-13	246/CTKT-TTĐT
VAE01722	Ini - Aviation Sercurity P4	Vietnam	12-Jun-13	12-Jun-13	AS4/01722
VAE01868	Basic Training Electrical Engingeer	Russia	1-Sep-83	1-Jan-89	005808
VAE01868	ENG RUN UP CFM6 (A320)	France	27-Dec-93	15-Jul-94	No number
VAE01868	ENG T.R GE (B777) - III	USA	24-Jun-03	26-Jun-03	No number
VAE01868	Ini - VAR145&66	Vietnam	26-Aug-11	26-Aug-11	644/CTKT-TTĐT
VAE01868	MAINTENANCE HUMAN FACTORS INSTRUCTOR	Singapore	27-Aug-06	2-Sep-06	No Number
VAE01868	HUMAN FACTORS IN MAINTENANCE - ADVANCE (EQUIVALENT TO MODULE 9 OF PART 66)	Vietnam	3-Dec-14	5-Dec-14	6861
VAE01868	A320 GEN FAM	Germany	3-Mar-01	12-Mar-01	No Number
VAE01868	ENG MAINTENANCE PW (B777)	Korean	1-Aug-03	14-Aug-03	SELIT2003F320
VAE01868	Safety Management System	Vietnam	27-Apr-11	28-Apr-11	230/CTKT-TTĐT
VAE01868	A/C T.R B777 (PW) - B2	USA	19-Apr-03	23-Jun-03	No number
VAE01868	ENG RUN UP CFM56 (A320)	France	5-Jan-98	9-Jan-98	No Number
VAE01868	TRAIN THE TRAINER	Germany + China	13-Sep-04	19-Nov-04	No number
VAE01868	TECHNICAL TRAINING POLICY	Germany	26-Jul-05	5-Aug-05	No number
VAE01868	HUMAN FACTORS INSTRUCTOR	Singapore	27-Aug-06	2-Sep-06	No number
VAE01868	HUMAN FACTOR	Singapore	15-Mar-00	17-Mar-00	C02656
VAE01868	ENG MAINTENANCE V2500 (A321)	England	13-Aug-01	24-Aug-01	01-01032
VAE01868	ELECTRICAL PRACTICE SKILLS	Singapore	25-Apr-10	8-May-10	S/No: S/10/021
VAE01868	A/C T.R A320 (CFM56) - B1 + B2	France	27-Dec-93	15-Jul-94	No number
VAE01868	Administrative Management	Vietnam	8-Apr-08	4-Jul-08	4466-08/HVHC
VAE01868	A/C T.R F70 (TAY) - B2	Holland	5-Jun-00	5-Jul-00	No number
VAE01872	A/C T.R Upgrd A330 (PW4000) - B2	Singapore	12-Dec-10	24-Dec-10	S/No: T/10/045
VAE01872	Ini - Aviation Sercurity P4	Vietnam	9-Apr-13	9-Apr-13	AS4/01872
VAE01872	Safety Management System	Vietnam	27-Apr-11	28-Apr-11	230/CTKT-TTĐT
VAE01872	MAINTENANCE HUMAN FACTORS INSTRUCTOR	Singapore	27-Aug-06	2-Sep-06	No Number
VAE01872	HUMAN FACTORS INSTRUCTOR	Singapore	27-Aug-06	2-Sep-06	No number
VAE01872	Basic Training Electrical Engingeer	Vietnam	1-Feb-98	1-Jun-99	B71326
VAE01872	ETOPS B777	Vietnam	25-Jun-10	25-Jun-10	582/CTKT-TTĐT
VAE01872	A/C T.R B777 (GE) - B2	USA	22-Sep-02	5-Dec-02	No number
VAE01872	AIR LAW - JAR/EASA	Germany	24-Oct-05	2-Nov-05	95952
VAE01872	A/C T.R A330 (PW4000) - B2 (EASA Part 66)	Germany	10-Apr-07	14-May-07	127779
VAE01872	STANDARD PRACTICES FOR MECHANIC INSTRUCTOR	Singapore	9-Jul-07	20-Jul-07	S/07/002
VAE01872	THEORY AND TEACHING METHODOLOGY	Vietnam	7-Jun-04	17-Sep-04	0211PP-KSP
VAE01872	A/C T.R A320 (CFM56) - B1 + B2	Vietnam	14-Nov-00	12-Jan-01	A7642-03/05
VAE01872	ETOPS A330	Singapore	13-Apr-10	16-Apr-10	No. 033796
VAE01872	Ini - HUMAN FACTOR	Vietnam	26-Apr-10	28-Apr-10	251/CTKT-TTĐT
VAE01872	ENG RUN UP CFM56&V2500	France	8-May-06	20-May-06	124584
VAE01872	TRAIN THE TRAINER	Germany + China	13-Sep-04	19-Nov-04	No number
VAE01872	A/C T.R A320/321 (CFM56/V2500) -B1+ B2  (Maint. Instr A320/A321)	Vietnam	5-Feb-05	15-Nov-05	No number
VAE01873	M6/M7 Basic Metal Part	Vietnam	5-Dec-13	25-Dec-13	
VAE01873	Basic Indoctrination (Skywings Asia Airlines)	Vietnam	4-Oct-13	4-Oct-13	667/CTKT-TTĐT
VAE01873	Fuel tank safety CDCCL - Initial	Vietnam	12-May-15	12-May-15	waiting for Cer.
VAE01873	M11A - System Part theo EASA Part 66 - Cat A	Vietnam	4-Feb-13	8-Feb-13	No Number
VAE01873	M17 - Propeller	Vietnam	11-Apr-14	11-Apr-14	
VAE01873	M6/M7 Riveting Part	Vietnam	10-Feb-14	28-Feb-14	
VAE01873	Human Factors In Maintenance - Advanced	Vietnam	27-May-15	29-May-15	waiting for Cer.
VAE01873	M15 - Gas Turbine Engine	Vietnam	31-Mar-14	10-Apr-14	
VAE01873	M11A - Airframe Part theo EASA Part 66 - Cat A	Vietnam	21-Jan-13	1-Feb-13	No Number
VAE01873	Basic Training Mechanical Engingeer	Vietnam	1-Mar-07	19-Sep-07	VAC/EAM-10
VAE01873	Aviation Legislation - Advanced	Vietnam	18-Dec-14	20-Dec-14	waiting for Cer.
VAE01873	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	1-Jun-15	3-Jun-15	waiting for Cer.
VAE01873	EWIS basic training course - Initial	Vietnam	11-Dec-14	13-Dec-14	waiting for Cer.
VAE01873	A/C T.R A320/321 (CFM56/V2500) B1	Singapore	12-Jun-11	23-Jul-11	No: T/11/128
VAE01873	"INI-BASIC FAA REGULATIONS (CFR14 PART 145, 43)"	Vietnam	29-Jan-11	29-Jan-11	37/CTKT-TTĐT
VAE01873	MECHANICAL PRACTICE SKILLS	Singapore	12-Sep-10	25-Sep-10	No:S/10/084
VAE01873	SAFETY MANAGEMENT SYSTEM	Vietnam	20-May-11	20-May-11	292/CTKT-TTĐT
VAE01873	THEORY AND TEACHING METHODOLOGY	Vietnam	4-Aug-09	25-Aug-09	090321/LLPP
VAE01873	Ini - ETOPS B777	Vietnam	7-May-10	7-May-10	301/CTKT-TTDT
VAE01873	Supplement Training For Staff to CRS B777 A	Vietnam	19-Mar-10	4-Apr-10	05/CTKT-TTĐT
VAE01873	M7 - Aircraft Handling (Easa Part 66 - Cat A)	Vietnam	14-Jan-13	18-Jan-13	No Number
VAE01873	A/C T.R B777 (PW/GE) - B1	Vietnam	14-Jan-09	16-Mar-09	B777-B1/0901/2
VAE01873	A/C T.R B777 (PW) - B1	Singapore	13-Apr-09	29-May-09	T/09/049
VAE01873	Ini - HUMAN FACTOR	Vietnam	26-Apr-10	28-Apr-10	251/CTKT-TTĐT
VAE01873	EASA Part 66 - A1 Basic Course - M10 - Aviation Legislation	Vietnam	29-Oct-12	1-Nov-12	No Number
VAE01873	Ini - AIR LAW - VAR	Vietnam	5-May-10	5-May-10	266/CTKT-TTĐT
VAE01873	EASA Part 66 - A1 Basic Course - M9 - Human Factors	Vietnam	5-Nov-12	7-Nov-12	No Number
VAE01873	EASA Part 66 - A1 Basic Course - M8 - Basic Aerodynamics	Vietnam	15-Oct-12	19-Oct-12	No Number
VAE01873	Instructor training for teaching in English Language	Vietnam	20-Aug-12	31-Aug-12	No Number
VAE01873	B777 Structure Damage Assessment	Vietnam	10-Jun-12	10-Jun-12	458/CTKT-TTĐT
VAE01873	Ini - Aviation Sercuruty P2	Vietnam	5-Dec-11	6-Dec-11	AS2/01873
VAE01874	HUMAN FACTOR	Vietnam	10-Jul-07	12-Jul-07	BF2009-100
VAE01874	ETOPS B777	Vietnam	7-May-08	8-May-08	221/CN-08
VAE01874	A/C T.R B777 (PW) - B1	Singapore	2-Jun-08	17-Jul-08	T/08/127
VAE01874	A/C T.R B777 (PW/GE) - B1	Vietnam	3-Mar-08	4-May-08	186/CN-08
VAE01874	Bridgestone Aircraft Tire Inspection and Classification	Vietnam	25-Feb-13	25-Feb-13	No number
VAE01874	EASA Part 66 - A1 Basic Course - M8 - Basic Aerodynamics	Vietnam	15-Oct-12	19-Oct-12	No Number
VAE01874	B777-GE90/PW TO RR TRENT 800 DIFFERENCES TRAINING (FOR THAI AIRWAYS)	Vietnam	25-Jun-13	28-Jun-13	No number
VAE01874	Goodyear Aircraft Tire Inspection and Classification	Vietnam	21-Mar-13	21-Mar-13	No num ber
VAE01874	M6/M7 - Basic Metal Part	Vietnam	6-Jan-14	24-Jan-14	
VAE01874	M11A - System Part theo EASA Part 66 - Cat A	Vietnam	4-Feb-13	8-Feb-13	No Number
VAE01874	M11A - Airframe Part theo EASA Part 66 - Cat A	Vietnam	21-Jan-13	1-Feb-13	No Number
VAE01874	M7 - Aircraft Handling (Easa Part 66 - Cat A)	Vietnam	14-Jan-13	18-Jan-13	No Number
VAE01874	EASA Part 66 - A1 Basic Course - M9 - Human Factors	Vietnam	5-Nov-12	7-Nov-12	No Number
VAE01874	A/C STRUCTURE REPAIR	France	26-Sep-09	10-Oct-09	TLS 301254
VAE01874	M6/M7 Rivets	Philippines	1-Sep-13	14-Sep-13	
VAE01874	HUMAN FACTORS IN MAINTENANCE - ADVANCE (EQUIVALENT TO MODULE 9 OF PART 66)	Vietnam	3-Dec-14	5-Dec-14	6862
VAE01874	M6/M7 - Hydraulic/Control Cable/Composite Part	Vietnam	14-Apr-14	22-Apr-14	
VAE01874	Ini - AIR LAW - VAR	Vietnam	23-Jun-10	23-Jun-10	418/CTKT-TTĐT
VAE01874	EASA Part 66 - A1 Basic Course - M10 - Aviation Legislation	Vietnam	29-Oct-12	1-Nov-12	No Number
VAE01874	Line Maintenance APU (A321)	Vietnam	22-Feb-11	22-Feb-11	No number
VAE01874	Safety Aviation Instructor Training	Vietnam	7-Dec-10	18-Jan-11	225/CCTN/2011
VAE01874	A/C T.R Upgrd A320/321 (CFM56/V2500) - B1	Singapore	20-Mar-11	8-Apr-11	S/No: T/11/017
VAE01874	Human Factor-13	Vietnam	17-Jul-07	19-Jul-07	BF2009-List HF
VAE01874	Ini - HUMAN FACTOR	Vietnam	28-Jun-10	29-Jun-10	449/CTKT-TTĐT
VAE01874	SAFETY MANAGEMENT SYSTEM	Vietnam	27-May-11	27-May-11	325/CTKT-TTĐT
VAE01874	Basic Training Mechanical Engingeer (Sixth course)	Vietnam	1-Jan-05	1-Dec-05	0054621
VAE01874	MECHANICAL PRACTICE SKILLS	Singapore	25-Apr-10	8-May-10	S/No: S/10/033
VAE01874	TRAIN THE TRAINER	Vietnam	17-Aug-09	19-Aug-09	029057
VAE01874	A/C T.R A320/321 (CFM56/V2500) - A	Vietnam	7-Apr-09	13-May-09	A320/321-A/0901/S-1
VAE01874	Supplement Training For Staff to CRS B777 A	Vietnam	19-Mar-10	4-Apr-10	05/CTKT-TTĐT
VAE01874	Instructor training for teaching in English Language	Vietnam	20-Aug-12	31-Aug-12	No Number
VAE01874	TRAIN THE TRAINER - FOLLOW UP	Vietnam	23-Jul-12	3-Aug-12	No Number
VAE01874	B777 Structure Damage Assessment	Vietnam	10-Jun-12	10-Jun-12	458/CTKT-TTĐT
VAE01874	Y-Class Seats Maint - B/E Aerospace (A321)	Vietnam	27-Jun-11	30-Jun-11	493/CTKT-TTĐT
VAE01874	C-Class Seats Maint - B/E Aerospace (A321)	Vietnam	27-Jun-11	30-Jun-11	493/CTKT-TTĐT
VAE01876	M7&M11 TURBINE AEROPLANE AVIONIC PART (EASA PART 66 - A1 BASIC COURSE)	Vietnam	11-Mar-13	22-Mar-13	No Number
VAE01876	Basic Indoctrination (Skywings Asia Airlines)	Vietnam	4-Oct-13	4-Oct-13	667/CTKT-TTĐT
VAE01876	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE01876	EASA Part 66 - A1 Basic Course - M10 - Aviation Legislation	Vietnam	29-Oct-12	1-Nov-12	No Number
VAE01876	M7&M11 TURBINE AEROPLANE ELECTRIC PART (EASA PART 66 - A1 BASIC COURSE)	Vietnam	25-Feb-13	8-Mar-13	No Number
VAE01876	EASA Part 66 - A1 Basic Course - M9 - Human Factors	Vietnam	5-Nov-12	7-Nov-12	No Number
VAE01876	EASA Part 66 - A1 Basic Course - M8 - Basic Aerodynamics	Vietnam	15-Oct-12	19-Oct-12	No Number
VAE01876	M3 - Electrical Fundamental	Vietnam	10-Mar-14	13-Mar-14	
VAE01876	HUMAN FACTORS IN MAINTENANCE - ADVANCE (EQUIVALENT TO MODULE 9 OF PART 66)	Vietnam	3-Dec-14	5-Dec-14	6863
VAE01876	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	695/CTKT-TTĐT
VAE01876	Basic Training Electrical Engingeer	Vietnam	1-Mar-07	19-Sep-07	VAC/EAA-01
VAE01876	M5 - Digital Techniques	Vietnam	14-Mar-14	14-Mar-14	
VAE01876	M6/M7 - Electrical Cable Connectors	Vietnam	20-Jan-14	24-Jan-14	
VAE01876	EX2 (A330)	Singapore	8-Jun-10	12-Jun-10	675594
VAE01876	Ini - AIR LAW - VAR	Vietnam	5-May-10	5-May-10	266/CTKT-TTĐT
VAE01876	Ini - HUMAN FACTOR	Vietnam	26-Apr-10	28-Apr-10	251/CTKT-TTĐT
VAE01876	Bachelor of English	Vietnam	1-Jan-98	18-Feb-02	QC 011544
VAE01876	A/C T.R B777 (PW) - B2	Singapore	16-Jun-08	17-Jul-08	T/08/109
VAE01876	Supplement Training For Staff to CRS A330 A	Vietnam	17-Mar-10	2-Apr-10	06/CTKT-TTĐT
VAE01876	IFE B777	Vietnam	7-Jan-08	11-Jan-08	BF2009-032
VAE01876	HUMAN FACTOR	Singapore	8-Oct-08	9-Oct-08	023941
VAE01876	ELECTRICAL PRACTICE SKILLS	Singapore	12-Sep-10	25-Sep-10	No: S/10/069
VAE01876	PANASONIC IFE SYS  & LOADING TRAINING	Vietnam	4-Sep-12	8-Sep-12	678/CTKT-TTĐT
VAE01876	TRAIN THE TRAINER	Vietnam	17-Aug-09	19-Aug-09	029052
VAE01876	A/C T.R A330 (PW4000) - B2	Vietnam	14-Jan-09	4-Mar-09	A330-B2/0901/2
VAE01876	Electronic Document System on Aircraft	Vietnam	18-Jun-12	18-Jun-12	Ref. Decision
VAE01876	TRAIN THE TRAINER - FOLLOW UP	Vietnam	23-Jul-12	3-Aug-12	No Number
VAE01876	Ini - Aviation Sercurity P2	Vietnam	18-Apr-12	19-Apr-12	AS2/01876
VAE01876	INI-ETOPS A330	Vietnam	26-Oct-11	27-Oct-11	816/CTKT-TTĐT
VAE01876	DMPES L1 (A321)	Vietnam	12-Sep-11	13-Sep-11	696/CTKT-TTĐT
VAE01876	Engine T.R GE (B777) - III	Vietnam	22-Aug-11	24-Aug-11	646/CTKT-TTĐT
VAE01876	SAFETY MANAGEMENT SYSTEM	Vietnam	10-Aug-11	10-Aug-11	635/CTKT-TTĐT
VAE01876	INI ETOPS B777	Vietnam	4-Jul-11	5-Jul-11	B777-ETOPS-INIT/1102/C-4
VAE01876	Panasonic IFE SYS & Loading Training	Vietnam	10-Jun-11	15-Jun-11	383/CTKT-TTĐT
VAE01876	A/C TR A320/321(CFM56/V2500)-B2	Singapore	20-Apr-11	26-May-11	No number
VAE01882	Instructor training for teaching in English Language	Vietnam	4-Sep-12	15-Sep-12	No Number
VAE01882	INI-SAFETY MANAGEMENT SYSTEM	Vietnam	10-Apr-12	10-Apr-12	307/CTKT-TTĐT
VAE01882	"AC GEN FAM B777, A320/321, A330, ATR72"	Vietnam	4-Jul-11	15-Jul-11	470A-CTKT-TTĐT
VAE01882	Bachelor of English	Vietnam	1-Jan-03	18-Jun-07	QC 047270
VAE01882	THEORY AND TEACHING METHODOLOGY	Vietnam	4-Aug-09	25-Aug-09	090322/LLPP
VAE01882	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01882	"Aircraft B777, A320/321, A330, ATR72 General Familiarization"	Vietnam	15-Apr-13	2-May-13	AC-GF/1301/C-03
VAE01886	Electronic Document System on Aircraft	Vietnam	19-Jun-12	19-Jun-12	Ref. Decision
VAE01886	M6/M7 Pipes & Hoses	Philippines	15-Oct-13	30-Oct-13	
VAE01886	Ini-Aviation Sercurity P2	Vietnam	30-May-12	31-May-12	AS2/01886
VAE01886	B777 MAINTENANCE INSTRUCTOR (TRAIN THE TRAINER)	Singapore	14-Aug-06	25-Aug-06	B/06/263
VAE01886	HUMAN FACTORS IN MAINTENANCE - ADVANCE (EQUIVALENT TO MODULE 9 OF PART 66)	Vietnam	3-Dec-14	5-Dec-14	6864
VAE01886	A/C T.R A330 (PW4000) - B1	Singapore	17-May-09	1-Jul-09	183273
VAE01886	HUMAN FACTOR	Singapore	14-May-07	18-May-07	B/07/057
VAE01886	ETOPS B777	Singapore	11-Jun-06	17-Jun-06	S/06/159
VAE01886	RR Trent 800/PW4000 Differences (B777-200)	Malaysia	14-Aug-09	16-Aug-09	T/09/085
VAE01886	Basic training mechanical Engineer (first course)	Vietnam	1-Jan-95	12-Dec-95	A39647
VAE01886	ENG T.R GE (B777) - III	USA	11-Aug-03	14-Aug-03	No number
VAE01886	SAFETY MANAGEMENT SYSTEM	Vietnam	7-Jul-11	8-Jul-11	479/CTKT-TTĐT
VAE01886	ETOPS A330	Singapore	13-Apr-10	16-Apr-10	No. 033798
VAE01886	A/C T.R B777 (PW) - B1	USA	14-Jun-03	11-Aug-03	No number
VAE01888	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01888	M6/M7 Pipes & Hoses	Philippines	15-Oct-13	30-Oct-13	
VAE01888	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE01888	Goodyear Aircraft Tire Inspection and Classification	Vietnam	22-Mar-13	22-Mar-13	No num ber
VAE01888	Bridgestone Aircraft Tire Inspection and Classification	Vietnam	27-Feb-13	27-Feb-13	No number
VAE01888	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01888	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	695/CTKT-TTĐT
